c0;c1;c2;c3;c4;c5;c6;c7;c8;c9;c10;c11;c12;c13;c14;c15;c16;c17;c18;c19;c20;c21;c22;c23;c24;c25;c26;c27;c28;c29;c30;c31;c32;c33;c34;c35;c36;c37;c38;c39;c40;c41;c42;c43;c44;c45;c46;c47;c48;c49
193;1807;3623;5203;6624;7714;8527;8938;9013;8672;7998;6962;5652;4090;2368;534;-1308;-3110;-4770;-6235;-7436;-8323;-8861;-9028;-8811;-8226;-7297;-6052;-4567;-2875;-1073;781;2599;4308;5836;7118;8102;8744;9018;8913;8432;7599;6442;5020;3378;1604;-247;-2078;-3833;-5414
-6779;-7849;-8596;-8977;-8983;-8608;-7874;-6807;-5454;-3870;-2127;-291;1557;3336;4982;6408;7575;8414;8906;9021;8752;8126;7144;5874;4348;2643;826;-1023;-2836;-4521;-6023;-7267;-8206;-8803;-9026;-8870;-8342;-7461;-6268;-4812;-3148;-1362;495;2317;4054;5611;6938;7968;8668;9001
8952;8535;7747;6645;5255;3648;1885;46;-1798;-3566;-5181;-6584;-7702;-8502;-8942;-9007;-8691;-8014;-6990;-5685;-4128;-2409;-579;1270;3066;4736;6203;7412;8305;8856;9024;8824;8242;7321;6088;4600;2918;1115;-737;-2558;-4268;-5805;-7090;-8083;-8734;-9014;-8921;-8448;-7620;-6475
-5051;-3422;-1643;201;2039;3790;5383;6749;7828;8583;8972;8987;8622;7894;6836;5488;3910;2168;333;-1512;-3299;-4941;-6382;-7547;-8400;-8900;-9019;-8768;-8140;-7172;-5907;-4384;-2685;-870;984;2791;4487;5988;7244;8188;8792;9027;8875;8361;7483;6301;4845;3192;1399;-447
-2279;-4012;-5580;-6910;-7948;-8657;-8994;-8961;-8545;-7774;-6669;-5295;-3682;-1931;-86;1755;3524;5150;6549;7684;8485;8938;9009;8702;8033;7018;5719;4166;2450;622;-1227;-3026;-4700;-6169;-7390;-8287;-8848;-9024;-8833;-8261;-7344;-6123;-4633;-2964;-1154;692;2518;4231;5769;7067
8061;8725;9010;8930;8458;7649;6499;5091;3459;1688;-161;-1996;-3752;-5349;-6718;-7809;-8568;-8968;-8991;-8634;-7915;-6863;-5523;-3948;-2212;-375;1470;3256;4909;6346;7529;8383;8891;9022;8777;8158;7201;5935;4424;2726;912;-940;-2752;-4449;-5956;-7218;-8170;-8781;-9027;-8882
-8379;-7505;-6333;-4880;-3233;-1443;407;2233;3979;5539;6886;7925;8645;8992;8965;8560;7793;6702;5324;3726;1971;129;-1713;-3485;-5115;-6518;-7664;-8469;-8932;-9010;-8716;-8051;-7047;-5749;-4205;-2491;-665;1185;2986;4661;6141;7361;8274;8834;9030;8836;8282;7369;6152;4674
3000;1199;-650;-2476;-4193;-5738;-7037;-8045;-8710;-9011;-8932;-8479;-7665;-6534;-5124;-3499;-1730;117;1955;3713;5313;6690;7788;8552;8967;8990;8650;7934;6893;5556;3988;2251;421;-1428;-3217;-4871;-6320;-7500;-8369;-8883;-9024;-8787;-8176;-7226;-5967;-4463;-2765;-955;898;2709
4414;5922;7194;8150;8774;9021;8895;8389;7535;6358;4923;3268;1489;-363;-2196;-3933;-5513;-6852;-7908;-8631;-8989;-8969;-8574;-7815;-6728;-5363;-3762;-2014;-173;1672;3446;5077;6492;7637;8456;8926;9012;8727;8070;7074;5781;4246;2529;711;-1141;-2947;-4622;-6111;-7335;-8257
-8825;-9030;-8846;-8296;-7397;-6179;-4716;-3035;-1247;613;2430;4158;5703;7011;8025;8699;9008;8940;8490;7692;6559;5163;3536;1773;-76;-1911;-3674;-5277;-6662;-7765;-8541;-8957;-8997;-8661;-7956;-6918;-5592;-4024;-2295;-462;1385;3179;4831;6292;7474;8355;8874;9026;8795;8196
7250;6002;4498;2808;995;-852;-2672;-4372;-5894;-7163;-8136;-8760;-9021;-8903;-8403;-7560;-6389;-4956;-3311;-1530;321;2152;3898;5476;6824;7889;8616;8987;8973;8587;7837;6758;5395;3803;2053;217;-1629;-3406;-5043;-6462;-7614;-8442;-8917;-9017;-8737;-8090;-7099;-5817;-4282;-2573
-753;1100;2904;4588;6076;7312;8237;8819;9027;8856;8312;7420;6214;4747;3082;1283;-564;-2392;-4119;-5669;-6986;-8003;-8688;-9006;-8944;-8508;-7711;-6591;-5196;-3578;-1816;33;1868;3636;5241;6632;7744;8524;8956;8997;8675;7974;6948;5622;4067;2331;510;-1347;-3134;-4800
-6257;-7453;-8336;-8867;-9027;-8804;-8215;-7274;-6035;-4535;-2847;-1040;811;2628;4335;5861;7136;8118;8748;9023;8905;8422;7582;6420;4992;3352;1570;-276;-2111;-3858;-5443;-6796;-7868;-8604;-8981;-8979;-8599;-7859;-6785;-5431;-3841;-2096;-259;1587;3367;5004;6435;7586;8432;8906
9021;8747;8107;7130;5846;4322;2613;795;-1057;-2863;-4551;-6044;-7287;-8220;-8808;-9028;-8863;-8331;-7443;-6245;-4784;-3121;-1327;522;2352;4080;5635;6960;7981;8680;8999;8952;8520;7735;6621;5231;3617;1857;13;-1831;-3590;-5212;-6599;-7724;-8510;-8948;-9004;-8684;-7995;-6976
-5655;-4105;-2376;-547;1299;3099;4759;6228;7428;8320;8859;9027;8814;8231;7303;6062;4578;2885;1086;-770;-2587;-4298;-5824;-7116;-8092;-8745;-9013;-8918;-8435;-7604;-6453;-5025;-3393;-1612;233;2071;3817;5411;6766;7847;8591;8977;8982;8614;7877;6817;5461;3884;2134;306
-1546;-3326;-4968;-6404;-7564;-8413;-8904;-9018;-8761;-8124;-7157;-5878;-4361;-2651;-842;1017;2822;4512;6016;7257;8205;8798;9026;8873;8345;7468;6276;4820;3160;1371;-482;-2308;-4041;-5604;-6928;-7965;-8663;-9000;-8956;-8535;-7756;-6651;-5263;-3661;-1895;-57;1786;3557;5172;6573
7699;8497;8942;9006;8696;8016;7002;5690;4141;2417;593;-1260;-3055;-4726;-6196;-7402;-8304;-8851;-9025;-8828;-8244;-7331;-6094;-4612;-2929;-1127;727;2545;4260;5796;7082;8080;8729;9013;8925;8450;7627;6483;5059;3434;1653;-188;-2030;-3778;-5376;-6739;-7824;-8579;-8970;-8989
-8625;-7900;-6843;-5499;-3918;-2182;-345;1503;3284;4936;6370;7544;8394;8899;9019;8771;8144;7180;5914;4396;2695;881;-972;-2780;-4479;-5978;-7238;-8182;-8790;-9027;-8877;-8365;-7490;-6308;-4857;-3202;-1412;436;2267;4003;5568;6902;7944;8651;8998;8959;8549;7779;6679;5300
3697;1939;99;-1743;-3518;-5136;-6545;-7676;-8482;-8937;-9008;-8708;-8035;-7029;-5724;-4179;-2459;-635;1218;3012;4690;6163;7379;8287;8841;9027;8835;8263;7355;6126;4649;2969;1168;-682;-2506;-4221;-5763;-7056;-8060;-8718;-9013;-8927;-8468;-7649;-6512;-5098;-3469;-1699;148;1987
3740;5340;6711;7801;8566;8967;8990;8640;7918;6874;5530;3960;2221;388;-1458;-3248;-4896;-6343;-7516;-8383;-8886;-9026;-8778;-8163;-7208;-5942;-4436;-2736;-923;928;2742;4439;5948;7211;8165;8780;9023;8888;8379;7516;6338;4893;3242;1455;-393;-2226;-3964;-5535;-6875;-7922
-8641;-8990;-8967;-8563;-7800;-6708;-5336;-3732;-1986;-138;1700;3477;5101;6516;7652;8469;8930;9010;8720;8055;7054;5759;4217;2502;676;-1170;-2978;-4648;-6133;-7355;-8268;-8833;-9029;-8841;-8283;-7377;-6160;-4684;-3012;-1209;639;2464;4183;5729;7032;8037;8710;9007;8937;8480
7673;6542;5132;3510;1740;-103;-1944;-3701;-5305;-6681;-7781;-8550;-8963;-8994;-8652;-7940;-6899;-5565;-3998;-2263;-432;1418;3206;4861;6311;7495;8365;8880;9025;8788;8183;7232;5977;4471;2777;966;-886;-2699;-4403;-5913;-7187;-8144;-8772;-9020;-8896;-8394;-7541;-6367;-4930;-3282
-1497;350;2184;3926;5500;6848;7901;8628;8986;8974;8574;7824;6734;5371;3773;2026;182;-1658;-3438;-5065;-6487;-7628;-8455;-8922;-9013;-8732;-8072;-7086;-5785;-4261;-2538;-723;1131;2934;4614;6101;7329;8252;8823;9028;8850;8300;7402;6190;4723;3048;1256;-598;-2423;-4145
-5696;-7004;-8019;-8696;-9008;-8939;-8499;-7692;-6575;-5164;-3555;-1779;59;1903;3662;5268;6655;7757;8537;8958;8996;8666;7958;6930;5595;4040;2302;475;-1375;-3166;-4826;-6278;-7473;-8347;-8874;-9024;-8800;-8199;-7258;-6009;-4509;-2819;-1009;842;2661;4360;5886;7155;8130;8759
9021;8902;8411;7564;6397;4967;3320;1542;-310;-2140;-3889;-5465;-6820;-7880;-8615;-8984;-8975;-8591;-7842;-6766;-5403;-3814;-2065;-227;1616;3397;5029;6457;7604;8440;8916;9015;8742;8092;7109;5825;4292;2584;763;-1088;-2893;-4577;-6070;-7303;-8235;-8813;-9030;-8855;-8320;-7424
-6222;-4760;-3088;-1298;555;2381;4108;5661;6978;7998;8685;9005;8946;8510;7719;6598;5207;3586;1829;-23;-1856;-3625;-5234;-6623;-7739;-8521;-8953;-9000;-8676;-7981;-6955;-5632;-4076;-2343;-519;1332;3127;4786;6253;7444;8333;8865;9026;8809;8216;7285;6040;4549;2856;1055
-803;-2615;-4328;-5849;-7132;-8110;-8749;-9018;-8911;-8424;-7588;-6429;-5000;-3363;-1582;266;2098;3852;5429;6793;7859;8602;8980;8979;8605;7860;6800;5432;3860;2101;276;-1578;-3355;-4994;-6426;-7582;-8424;-8908;-9020;-8749;-8113;-7137;-5852;-4337;-2618;-811;1048;2852;4541;6037
7279;8217;8804;9029;8864;8336;7448;6256;4791;3134;1336;-509;-2340;-4068;-5629;-6948;-7981;-8670;-9004;-8949;-8528;-7738;-6630;-5239;-3629;-1868;-24;1818;3584;5198;6595;7715;8508;8946;9005;8685;8005;6978;5668;4112;2387;561;-1290;-3087;-4751;-6218;-7421;-8315;-8857;-9029
-8814;-8239;-7306;-6075;-4583;-2900;-1094;756;2577;4288;5818;7105;8091;8738;9017;8916;8441;7610;6459;5037;3402;1624;-222;-2059;-3808;-5399;-6762;-7838;-8590;-8973;-8986;-8616;-7886;-6820;-5475;-3890;-2151;-313;1532;3316;4961;6392;7563;8403;8906;9018;8763;8130;7162;5889
4368;2666;848;-1002;-2811;-4505;-6003;-7254;-8198;-8796;-9025;-8877;-8347;-7477;-6284;-4831;-3171;-1384;471;2295;4032;5593;6923;7956;8665;8994;8960;8537;7764;6656;5276;3667;1909;68;-1776;-3544;-5164;-6567;-7691;-8495;-8939;-9008;-8698;-8022;-7008;-5699;-4153;-2428;-604;1246
3046;4714;6187;7398;8298;8847;9030;8823;8257;7330;6108;4618;2941;1137;-714;-2536;-4249;-5788;-7075;-8074;-8726;-9016;-8921;-8458;-7631;-6491;-5071;-3441;-1668;181;2015;3770;5364;6732;7817;8576;8969;8989;8630;7904;6853;5503;3935;2187;360;-1492;-3276;-4924;-6363;-7537
-8391;-8895;-9022;-8772;-8149;-7189;-5920;-4406;-2707;-892;961;2769;4469;5970;7230;8177;8791;9020;8887;8363;7500;6316;4866;3213;1425;-427;-2255;-3992;-5561;-6894;-7938;-8649;-8995;-8961;-8555;-7782;-6688;-5309;-3708;-1948;-112;1734;3505;5127;6539;7667;8482;8932;9011;8709
8043;7034;5736;4186;2473;646;-1205;-3003;-4681;-6153;-7374;-8281;-8839;-9029;-8834;-8271;-7360;-6134;-4660;-2978;-1182;673;2492;4215;5750;7053;8051;8718;9011;8931;8469;7657;6519;5108;3483;1707;-134;-1975;-3731;-5326;-6708;-7792;-8564;-8963;-8993;-8642;-7925;-6880;-5539;-3970
-2232;-399;1447;3236;4888;6333;7513;8375;8888;9023;8782;8168;7212;5956;4441;2750;932;-915;-2730;-4428;-5941;-7201;-8162;-8776;-9023;-8891;-8382;-7524;-6344;-4905;-3250;-1469;385;2212;3956;5525;6866;7919;8635;8992;8966;8568;7805;6715;5346;3743;1996;150;-1688;-3468
-5090;-6508;-7646;-8465;-8926;-9015;-8718;-8064;-7060;-5768;-4227;-2512;-688;1160;2965;4641;6123;7350;8261;8834;9025;8846;8286;7385;6167;4694;3022;1220;-626;-2455;-4172;-5721;-7024;-8033;-8706;-9007;-8940;-8482;-7681;-6548;-5144;-3522;-1751;93;1933;3690;5294;6676;7773;8549
8959;8997;8653;7947;6906;5575;4008;2273;444;-1407;-3195;-4851;-6304;-7488;-8360;-8879;-9024;-8793;-8186;-7240;-5985;-4483;-2787;-980;877;2687;4391;5907;7177;8142;8768;9021;8898;8398;7546;6379;4936;3295;1507;-338;-2174;-3914;-5493;-6840;-7894;-8627;-8985;-8972;-8582;-7824
-6747;-5376;-3788;-2033;-199;1651;3423;5059;6475;7624;8450;8919;9017;8731;8080;7090;5798;4267;2552;732;-1119;-2924;-4602;-6095;-7320;-8251;-8817;-9033;-8846;-8311;-7402;-6206;-4724;-3067;-1261;583;2413;4132;5690;6992;8017;8691;9008;8940;8503;7696;6645;6738;7090;6984
6654;5951;5034;3822;2474;953;-600;-2176;-3666;-5036;-6207;-7137;-7786;-8118;-8127;-7805;-7168;-6234;-5047;-3647;-2095;-446;1226;2862;4397;5767;6921;7810;8401;8669;8600;8199;7480;6469;5200;3727;2102;388;-1347;-3038;-4618;-6026;-7205;-8107;-8696;-8942;-8838;-8381;-7593;-6490
-5131;-3550;-1825;-15;1801;3554;5157;6565;7694;8511;8967;9046;8737;8051;7018;5669;4082;2293;410;-1501;-3352;-5050;-6528;-7705;-8533;-8967;-8981;-8577;-7759;-6586;-5090;-3367;-1474;480;2420;4237;5864;7202;8215;8825;9028;8803;8157;7137;5767;4136;2301;364;-1595;-3472
-5192;-6665;-7821;-8612;-8992;-8953;-8483;-7622;-6395;-4868;-3113;-1205;752;2682;4477;6066;7366;8318;8881;9020;8738;8039;6964;5555;3894;2040;94;-1860;-3723;-5414;-6843;-7956;-8689;-9011;-8915;-8386;-7474;-6199;-4635;-2857;-932;1020;2938;4709;6264;7519;8421;8927;9005;8666
7912;6789;5344;3643;1776;-182;-2124;-3972;-5625;-7018;-8080;-8756;-9028;-8859;-8289;-7312;-6002;-4401;-2599;-664;1288;3197;4938;6458;7667;8514;8963;8984;8586;7777;6608;5118;3395;1505;-449;-2386;-4211;-5836;-7187;-8196;-8822;-9026;-8809;-8174;-7154;-5795;-4163;-2334;-396;1563
3445;5165;6643;7805;8601;8992;8952;8499;7635;6419;4896;3142;1240;-722;-2647;-4452;-6040;-7348;-8307;-8873;-9024;-8744;-8054;-6986;-5581;-3921;-2070;-127;1827;3694;5386;6825;7938;8681;9010;8918;8401;7489;6225;4664;2885;970;-997;-2902;-4686;-6236;-7503;-8409;-8920;-9009
-8674;-7926;-6812;-5368;-3675;-1807;149;2092;3941;5604;6996;8067;8748;9024;8870;8298;7333;6024;4429;2626;704;-1265;-3158;-4916;-6434;-7648;-8507;-8955;-8992;-8592;-7796;-6629;-5144;-3429;-1533;416;2358;4180;5812;7167;8182;8815;9026;8817;8187;7173;5822;4190;2367;428
-1531;-3415;-5141;-6620;-7790;-8590;-8988;-8958;-8509;-7652;-6442;-4919;-3177;-1267;685;2619;4420;6018;7330;8293;8869;9022;8755;8068;7006;5607;3950;2101;156;-1795;-3663;-5360;-6803;-7922;-8674;-9007;-8922;-8413;-7508;-6247;-4693;-2916;-1000;959;2877;4658;6214;7485;8396;8916
9011;8683;7943;6828;5397;3703;1839;-115;-2061;-3911;-5577;-6978;-8052;-8741;-9023;-8875;-8312;-7351;-6050;-4456;-2657;-733;1229;3131;4885;6412;7631;8494;8955;8989;8606;7812;6648;5176;3453;1569;-384;-2330;-4149;-5789;-7145;-8170;-8806;-9026;-8825;-8197;-7195;-5843;-4223;-2395
-464;1502;3381;5118;6596;7776;8579;8985;8964;8516;7674;6460;4950;3199;1307;-659;-2583;-4395;-5993;-7309;-8284;-8859;-9028;-8758;-8087;-7023;-5636;-3976;-2135;-186;1764;3635;5332;6782;7907;8663;9006;8926;8425;7526;6271;4721;2945;1036;-929;-2846;-4628;-6196;-7463;-8386
-8910;-9013;-8690;-7962;-6847;-5423;-3728;-1875;85;2026;3885;5550;6957;8038;8733;9022;8882;8322;7373;6073;4484;2689;761;-1196;-3101;-4857;-6390;-7613;-8483;-8950;-8993;-8615;-7828;-6672;-5201;-3484;-1604;356;2294;4127;5761;7127;8155;8800;9027;8829;8214;7212;5867;4250
2431;490;-1463;-3356;-5087;-6577;-7759;-8571;-8981;-8966;-8529;-7689;-6486;-4974;-3232;-1333;623;2554;4365;5968;7290;8270;8856;9024;8771;8096;7048;5659;4007;2167;218;-1731;-3610;-5304;-6761;-7890;-8656;-9000;-8936;-8431;-7547;-6290;-4751;-2976;-1067;895;2815;4602;6169;7449
8373;8904;9015;8701;7973;6873;5445;3760;1902;-49;-1998;-3852;-5526;-6936;-8021;-8728;-9019;-8888;-8336;-7390;-6098;-4515;-2717;-796;1168;3071;4829;6367;7595;8474;8941;9001;8618;7850;6688;5231;3512;1636;-322;-2262;-4099;-5738;-7107;-8141;-8792;-9027;-8836;-8228;-7230;-5894
-4274;-2463;-524;1432;3325;5060;6554;7742;8562;8976;8973;8537;7709;6505;5005;3260;1367;-595;-2522;-4337;-5942;-7274;-8252;-8853;-9022;-8780;-8109;-7068;-5685;-4036;-2197;-253;1701;3578;5281;6741;7874;8644;9002;8934;8450;7558;6317;4774;3009;1099;-863;-2783;-4574;-6146
-7429;-8364;-8897;-9018;-8708;-7989;-6895;-5470;-3792;-1929;16;1967;3822;5499;6916;8006;8719;9018;8893;8348;7409;6123;4540;2751;828;-1135;-3041;-4805;-6341;-7580;-8459;-8943;-8996;-8638;-7853;-6719;-5251;-3547;-1665;288;2233;4065;5716;7086;8130;8782;9027;8842;8242;7249
5918;4303;2491;557;-1399;-3296;-5032;-6532;-7725;-8551;-8974;-8975;-8549;-7725;-6528;-5031;-3292;-1398;561;2494;4309;5918;7252;8242;8843;9026;8786;8122;7089;5708;4067;2229;285;-1668;-3549;-5255;-6718;-7861;-8633;-9000;-8940;-8459;-7578;-6339;-4802;-3036;-1133;832;2751;4546
6121;7413;8348;8896;9016;8720;8003;6915;5497;3820;1963;14;-1938;-3789;-5478;-6891;-7994;-8707;-9018;-8898;-8361;-7426;-6147;-4568;-2783;-861;1104;3009;4781;6317;7563;8446;8939;9001;8642;7876;6735;5278;3575;1699;-257;-2198;-4040;-5689;-7065;-8118;-8774;-9027;-8850;-8252
-7272;-5941;-4333;-2520;-588;1369;3263;5006;6509;7709;8538;8974;8974;8562;7739;6553;5058;3321;1432;-531;-2461;-4283;-5894;-7232;-8230;-8835;-9027;-8792;-8139;-7106;-5733;-4095;-2261;-318;1636;3518;5230;6695;7847;8624;8996;8946;8469;7598;6361;4829;3067;1161;-796;-2723
-4514;-6101;-7389;-8341;-8885;-9022;-8724;-8021;-6934;-5525;-3848;-1997;-45;1905;3766;5446;6875;7974;8702;9015;8904;8371;7446;6167;4599;2814;890;-1066;-2984;-4747;-6300;-7542;-8438;-8932;-9003;-8653;-7891;-6755;-5308;-3598;-1735;227;2165;4012;5661;7047;8099;8772;9022;8859
8265;7290;5967;4361;2553;619;-1338;-3235;-4977;-6487;-7691;-8529;-8969;-8978;-8573;-7752;-6579;-5081;-3356;-1460;495;2432;4252;5873;7211;8219;8826;9030;8796;8157;7122;5761;4122;2291;353;-1607;-3487;-5200;-6677;-7826;-8620;-8990;-8952;-8480;-7614;-6387;-4854;-3100;-1191;766
2692;4486;6076;7372;8326;8881;9022;8733;8033;6959;5545;3882;2027;77;-1871;-3738;-5424;-6851;-7961;-8692;-9012;-8911;-8383;-7465;-6188;-4627;-2843;-926;1036;2951;4720;6276;7526;8427;8927;9005;8662;7907;6779;5332;3630;1761;-192;-2135;-3982;-5635;-7029;-8083;-8763;-9024
-8862;-8280;-7308;-5992;-4390;-2583;-653;1306;3207;4950;6466;7671;8520;8962;8986;8577;7774;6595;5111;3385;1491;-459;-2403;-4221;-5849;-7195;-8202;-8823;-9026;-8807;-8167;-7145;-5785;-4148;-2323;-382;1571;3458;5175;6652;7814;8604;8994;8951;8494;7630;6410;4883;3130;1224
-735;-2663;-4459;-6050;-7354;-8312;-8878;-9021;-8742;-8047;-6977;-5574;-3911;-2056;-115;1845;3704;5399;6833;7944;8684;9011;8914;8397;7482;6213;4653;2873;957;-1002;-2921;-4693;-6250;-7510;-8414;-8923;-9007;-8673;-7919;-6804;-5355;-3663;-1790;159;2107;3951;5609;7011;8065;8759
9019;8872;8288;7330;6013;4422;2612;688;-1277;-3172;-4929;-6440;-7657;-8510;-8955;-8991;-8588;-7788;-6620;-5134;-3414;-1527;430;2369;4195;5821;7176;8190;8815;9028;8814;8179;7170;5803;4185;2347;418;-1545;-3423;-5152;-6627;-7798;-8596;-8987;-8959;-8502;-7648;-6434;-4908;-3163
-1255;701;2632;4434;6026;7335;8299;8869;9025;8749;8063;6996;5598;3939;2091;145;-1811;-3674;-5374;-6810;-7932;-8674;-9008;-8922;-8406;-7503;-6234;-4683;-2899;-992;974;2885;4668;6226;7491;8402;8918;9009;8681;7938;6821;5385;3690;1825;-128;-2077;-3922;-5586;-6986;-8055
-8747;-9021;-8875;-8304;-7346;-6037;-4452;-2642;-722;1244;3144;4898;6421;7639;8499;8954;8991;8599;7806;6640;5162;3442;1557;-396;-2338;-4165;-5796;-7157;-8174;-8811;-9025;-8822;-8194;-7186;-5834;-4208;-2384;-445;1510;3400;5117;6612;7777;8587;8985;8961;8513;7665;6455;4938
3191;1289;-670;-2599;-4407;-6002;-7318;-8285;-8864;-9025;-8757;-8078;-7015;-5625;-3965;-2123;-178;1779;3645;5346;6789;7916;8666;9008;8924;8419;7519;6261;4709;2932;1020;-942;-2855;-4639;-6203;-7473;-8390;-8914;-9009;-8691;-7951;-6845;-5410;-3720;-1857;95;2046;3893;5563;6963
8042;8737;9023;8878;8318;7365;6059;4480;2673;754;-1210;-3116;-4868;-6399;-7622;-8487;-8952;-8993;-8609;-7823;-6660;-5191;-3470;-1589;366;2306;4135;5774;7133;8163;8802;9027;8827;8208;7207;5856;4241;2413;480;-1479;-3371;-5094;-6587;-7760;-8579;-8980;-8966;-8524;-7681;-6475
-4968;-3218;-1325;639;2567;4378;5978;7301;8272;8858;9027;8762;8096;7034;5651;3993;2153;209;-1744;-3618;-5318;-6768;-7900;-8656;-9006;-8929;-8431;-7537;-6284;-4737;-2963;-1054;912;2827;4610;6180;7452;8381;8904;9016;8696;7968;6863;5438;3749;1890;-64;-2011;-3866;-5536
-6946;-8027;-8728;-9022;-8884;-8331;-7383;-6086;-4501;-2708;-783;1176;3084;4843;6374;7605;8476;8947;8995;8621;7836;6686;5215;3502;1620;-336;-2275;-4108;-5745;-7117;-8146;-8796;-9026;-8834;-8220;-7226;-5882;-4268;-2445;-514;1449;3337;5071;6566;7744;8567;8978;8969;8536;7698
6498;4991;3252;1354;-604;-2537;-4348;-5954;-7281;-8260;-8853;-9025;-8773;-8108;-7056;-5675;-4024;-2183;-239;1711;3589;5291;6746;7885;8646;9004;8932;8445;7553;6308;4765;2994;1086;-879;-2795;-4587;-6154;-7436;-8366;-8902;-9014;-8709;-7979;-6888;-5457;-3784;-1920;31;1979;3837
5510;6924;8015;8718;9022;8889;8343;7403;6107;4533;2733;818;-1147;-3051;-4816;-6353;-7585;-8467;-8941;-9000;-8628;-7856;-6704;-5244;-3531;-1652;302;2245;4081;5719;7098;8130;8790;9024;8842;8234;7242;5908;4295;2479;544;-1416;-3306;-5046;-6541;-7732;-8554;-8975;-8973;-8547
-7713;-6523;-5016;-3280;-1388;574;2503;4321;5929;7261;8247;8847;9025;8783;8119;7079;5700;4053;2214;273;-1685;-3555;-5267;-6725;-7867;-8638;-8999;-8941;-8451;-7573;-6331;-4792;-3026;-1117;845;2766;4556;6134;7417;8354;8896;9017;8713;8000;6903;5487;3808;1953;3;-1949
-3805;-5485;-6904;-7997;-8715;-9016;-8898;-8353;-7423;-6131;-4561;-2765;-848;1117;3019;4789;6328;7570;8452;8940;8999;8641;7868;6730;5267;3564;1682;-268;-2215;-4051;-5698;-7076;-8117;-8783;-9022;-8850;-8246;-7263;-5930;-4324;-2509;-578;1383;3278;5016;6520;7716;8544;8971;8978
8554;7735;6540;5048;3307;1418;-542;-2472;-4292;-5903;-7244;-8231;-8843;-9023;-8790;-8135;-7097;-5727;-4080;-2248;-304;1652;3529;5240;6703;7851;8627;9000;8942;8466;7588;6351;4823;3054;1153;-815;-2733;-4529;-6109;-7401;-8342;-8889;-9020;-8721;-8014;-6926;-5511;-3838;-1981;-36
1916;3776;5459;6883;7981;8706;9015;8901;8371;7435;6161;4585;2798;880;-1085;-2991;-4761;-6305;-7550;-8444;-8932;-9005;-8645;-7886;-6749;-5296;-3592;-1716;237;2181;4024;5672;7058;8102;8774;9024;8854;8261;7281;5955;4350;2540;610;-1350;-3247;-4989;-6498;-7696;-8536;-8968
-8980;-8566;-7749;-6566;-5073;-3340;-1448;510;2444;4260;5882;7219;8224;8830;9029;8793;8150;7117;5752;4110;2280;335;-1617;-3501;-5214;-6683;-7834;-8620;-8993;-8950;-8474;-7608;-6374;-4845;-3089;-1182;780;2703;4501;6085;7380;8331;8884;9022;8729;8029;6947;5536;3870;2010
67;-1885;-3747;-5431;-6863;-7966;-8696;-9015;-8905;-8382;-7455;-6185;-4611;-2833;-909;1049;2965;4732;6284;7530;8434;8925;9008;8655;7902;6767;5324;3617;1755;-210;-2146;-3996;-5646;-7038;-8089;-8765;-9026;-8856;-8280;-7291;-5993;-4358;-2591;655;4735;8384;11705;14344;16307;17383
17615;16926;15408;13108;10182;6757;3042;-793;-4529;-7989;-10988;-13377;-15057;-15923;-15976;-15190;-13653;-11431;-8675;-5519;-2151;1261;4527;7482;9976;11890;13129;13645;13429;12504;10943;8837;6313;3520;610;-2251;-4916;-7242;-9113;-10434;-11152;-11235;-10701;-9589;-7972;-5955;-3656;-1205;1255;3588
5679;7395;8681;9435;9668;9336;8503;7194;5514;3538;1401;-800;-2923;-4873;-6527;-7820;-8668;-9044;-8929;-8329;-7291;-5863;-4135;-2190;-129;1936;3904;5658;7118;8197;8848;9021;8727;7959;6783;5234;3420;1415;-660;-2698;-4598;-6252;-7575;-8497;-8969;-8965;-8489;-7561;-6232;-4575
-2676;-632;1441;3444;5256;6798;7973;8732;9025;8839;8189;7099;5641;3877;1912;-156;-2215;-4158;-5878;-7289;-8316;-8895;-9014;-8643;-7827;-6586;-5003;-3151;-1134;943;2971;4839;6457;7724;8591;8997;8928;8387;7401;6023;4327;2401;348;-1725;-3701;-5491;-6978;-8106;-8800;-9024
-8782;-8059;-6925;-5411;-3620;-1631;440;2491;4408;6094;7452;8422;8940;8990;8561;7676;6391;4759;2886;848;-1225;-3239;-5079;-6652;-7868;-8676;-9013;-8883;-8277;-7234;-5807;-4076;-2123;-64;2004;3961;5712;7159;8224;8862;9018;8708;7931;6734;5183;3355;1350;-724;-2765;-4655
-6301;-7609;-8522;-8975;-8958;-8467;-7521;-6187;-4515;-2611;-566;1508;3503;5313;6842;8003;8751;9021;8831;8155;7063;5584;3819;1845;-221;-2280;-4218;-5927;-7331;-8338;-8908;-9009;-8625;-7791;-6542;-4944;-3090;-1068;1011;3032;4899;6501;7760;8611;9001;8919;8362;7362;5974;4268
2336;281;-1789;-3766;-5540;-7023;-8135;-8812;-9027;-8763;-8031;-6880;-5358;-3558;-1565;506;2557;4464;6145;7488;8449;8947;8985;8537;7642;6344;4703;2819;784;-1294;-3300;-5134;-6697;-7902;-8691;-9020;-8869;-8250;-7194;-5755;-4016;-2059;6;2066;4025;5760;7201;8253;8871;9019
