c0;c1;c2;c3;c4;c5;c6;c7;c8;c9;c10;c11;c12;c13;c14;c15;c16;c17;c18;c19;c20;c21;c22;c23;c24;c25;c26;c27;c28;c29;c30;c31;c32;c33;c34;c35;c36;c37;c38;c39;c40;c41;c42;c43;c44;c45;c46;c47;c48;c49
-6907;-5083;-2863;-447;2020;4321;6312;7820;8753;9021;8627;7576;5968;3907;1560;-910;-3305;-5460;-7203;-8407;-8984;-8887;-8130;-6762;-4886;-2653;-211;2238;4523;6474;7931;8807;9012;8557;7449;5795;3701;1330;-1134;-3521;-5637;-7339;-8486;-9005;-8845;-8026;-6610;-4692;-2432;15
2460;4719;6629;8040;8851;9002;8477;7320;5616;3492;1106;-1362;-3728;-5817;-7467;-8564;-9017;-8798;-7919;-6450;-4498;-2210;242;2682;4911;6784;8138;8897;8978;8399;7181;5438;3276;882;-1590;-3934;-5989;-7594;-8633;-9025;-8742;-7810;-6284;-4301;-1985;469;2899;5100;6933;8237
8929;8957;8306;7046;5251;3064;653;-1814;-4138;-6159;-7716;-8696;-9030;-8679;-7694;-6120;-4096;-1765;702;3111;5291;7075;8329;8959;8925;8215;6900;5064;2846;426;-2040;-4338;-6324;-7833;-8753;-9027;-8616;-7567;-5953;-3889;-1541;927;3328;5472;7215;8415;8983;8889;8117;6750
4872;2631;196;-2259;-4541;-6485;-7942;-8809;-9014;-8547;-7442;-5775;-3687;-1310;1154;3537;5655;7349;8494;9005;8841;8018;6595;4677;2412;-34;-2480;-4735;-6643;-8048;-8855;-8999;-8473;-7306;-5604;-3469;-1091;1385;3742;5834;7477;8571;9017;8792;7911;6436;4482;2191;-264;-2697
-4930;-6794;-8151;-8895;-8983;-8383;-7178;-5415;-3264;-857;1605;3955;6001;7608;8636;9027;8736;7800;6271;4284;1965;-490;-2915;-5120;-6941;-8248;-8931;-8953;-8302;-7030;-5237;-3045;-634;1833;4156;6173;7726;8701;9029;8676;7682;6107;4077;1748;-723;-3127;-5310;-7085;-8337;-8962
-8921;-8208;-6887;-5046;-2831;-402;2054;4360;6335;7843;8759;9025;8610;7559;5935;3875;1517;-945;-3345;-5489;-7226;-8421;-8988;-8881;-8113;-6735;-4855;-2614;-173;2274;4559;6498;7953;8812;9014;8541;7429;5764;3664;1295;-1174;-3556;-5669;-7362;-8500;-9007;-8837;-8010;-6580;-4662
-2392;53;2499;4751;6656;8057;8860;8998;8464;7297;5585;3454;1069;-1402;-3762;-5847;-7490;-8574;-9022;-8785;-7904;-6419;-4466;-2172;282;2718;4944;6810;8155;8903;8975;8383;7160;5404;3242;841;-1626;-3972;-6018;-7616;-8644;-9023;-8737;-7785;-6262;-4262;-1950;512;2933;5136
6955;8253;8937;8948;8296;7016;5222;3024;616;-1853;-4172;-6189;-7733;-8710;-9025;-8675;-7667;-6095;-4060;-1726;738;3150;5321;7100;8342;8967;8914;8205;6870;5033;2811;383;-2072;-4378;-6350;-7851;-8765;-9023;-8606;-7547;-5921;-3855;-1502;970;3358;5509;7234;8431;8988;8878
8104;6719;4844;2589;161;-2301;-4570;-6514;-7961;-8815;-9015;-8533;-7419;-5749;-3646;-1275;1192;3576;5682;7374;8506;9007;8836;7997;6572;4640;2377;-75;-2515;-4772;-6665;-8071;-8858;-8999;-8457;-7285;-5572;-3434;-1049;1421;3780;5861;7501;8582;9020;8782;7893;6407;4448;2154
-303;-2734;-4963;-6820;-8166;-8905;-8974;-8375;-7148;-5390;-3223;-823;1648;3985;6035;7625;8650;9027;8727;7780;6244;4248;1929;-530;-2951;-5154;-6966;-8264;-8936;-8947;-8287;-7007;-5202;-3011;-591;1869;4191;6202;7745;8712;9027;8667;7659;6079;4043;1707;-759;-3166;-5340;-7108
-8354;-8964;-8917;-8190;-6863;-5013;-2795;-364;2094;4391;6368;7858;8773;9019;8603;7534;5908;3838;1481;-987;-3379;-5522;-7249;-8435;-8991;-8874;-8094;-6711;-4820;-2578;-133;2313;4591;6526;7969;8823;9009;8530;7407;5731;3634;1251;-1210;-3592;-5700;-7383;-8514;-9010;-8828;-7992
-6554;-4629;-2354;92;2536;4785;6683;8074;8869;8992;8453;7272;5556;3419;1027;-1438;-3800;-5877;-7509;-8590;-9019;-8780;-7882;-6395;-4429;-2134;321;2754;4977;6834;8175;8907;8971;8369;7133;5379;3200;807;-1670;-4000;-6051;-7635;-8656;-9026;-8724;-7767;-6234;-4227;-1914;552
2969;5169;6980;8269;8941;8945;8278;6995;5186;2992;573;-1889;-4209;-6215;-7756;-8717;-9027;-8661;-7649;-6064;-4025;-1689;780;3183;5355;7122;8358;8971;8909;8186;6846;5001;2771;351;-2118;-4405;-6382;-7870;-8773;-9023;-8593;-7526;-5892;-3822;-1460;1005;3399;5535;7262;8440
8995;8870;8086;6698;4802;2561;112;-2331;-4608;-6540;-7977;-8829;-9006;-8526;-7392;-5720;-3611;-1236;1231;3611;5712;7397;8519;9010;8827;7980;6542;4611;2338;-115;-2550;-4807;-6692;-8085;-8871;-8991;-8445;-7262;-5540;-3400;-1010;1459;3818;5888;7525;8593;9019;8779;7867;6386
4409;2117;-343;-2771;-4995;-6845;-8184;-8909;-8972;-8358;-7126;-5355;-3189;-781;1683;4022;6063;7645;8663;9025;8719;7757;6220;4209;1896;-572;-2988;-5184;-6993;-8277;-8944;-8942;-8271;-6982;-5171;-2974;-553;1908;4226;6231;7763;8725;9024;8657;7639;6049;4009;1667;-798;-3203
-5369;-7133;-8368;-8970;-8910;-8173;-6838;-4978;-2760;-323;2130;4426;6394;7878;8782;9017;8592;7511;5880;3801;1444;-1026;-3415;-5553;-7272;-8449;-8994;-8868;-8078;-6681;-4792;-2535;-99;2354;4624;6553;7987;8831;9007;8516;7384;5704;3593;1218;-1254;-3625;-5731;-7404;-8528;-9009
-8824;-7970;-6530;-4591;-2321;134;2572;4818;6709;8091;8876;8989;8440;7248;5525;3384;987;-1475;-3837;-5905;-7534;-8598;-9024;-8769;-7863;-6369;-4393;-2098;361;2792;5011;6858;8192;8912;8969;8351;7114;5340;3169;763;-1703;-4041;-6074;-7660;-8665;-9026;-8715;-7745;-6206;-4194
-1874;590;3006;5201;7004;8284;8949;8937;8264;6969;5156;2952;537;-1928;-4244;-6243;-7777;-8728;-9024;-8653;-7625;-6038;-3989;-1651;819;3222;5385;7146;8373;8975;8903;8169;6821;4967;2736;308;-2152;-4443;-6406;-7890;-8782;-9020;-8585;-7499;-5867;-3782;-1425;1044;3435;5566
7286;8454;8998;8862;8069;6670;4775;2517;79;-2373;-4641;-6566;-7998;-8833;-9007;-8509;-7375;-5686;-3577;-1196;1271;3645;5744;7417;8534;9011;8818;7963;6513;4579;2296;-149;-2593;-4834;-6721;-8101;-8880;-8987;-8431;-7238;-5509;-3366;-969;1496;3854;5919;7545;8605;9023;8765
7855;6352;4379;2078;-381;-2809;-5027;-6873;-8198;-8917;-8965;-8345;-7100;-5327;-3149;-745;1725;4056;6091;7667;8672;9027;8709;7737;6189;4178;1853;-606;-3026;-5216;-7017;-8293;-8949;-8935;-8256;-6956;-5141;-2936;-514;1944;4264;6254;7787;8734;9023;8649;7615;6021;3974;1629
-836;-3240;-5401;-7159;-8380;-8976;-8902;-8158;-6811;-4948;-2720;-286;2169;4461;6418;7902;8784;9023;8573;7494;5847;3769;1402;-1061;-3454;-5582;-7294;-8465;-8997;-8859;-8062;-6654;-4759;-2500;-58;2390;4660;6578;8008;8835;9009;8500;7364;5670;3561;1175;-1288;-3666;-5758;-7428
-8539;-9015;-8812;-7955;-6499;-4560;-2282;174;2605;4858;6728;8114;8878;8989;8422;7227;5493;3347;950;-1514;-3873;-5932;-7557;-8610;-9024;-8760;-7846;-6337;-4364;-2056;398;2829;5042;6886;8206;8922;8959;8342;7084;5314;3130;725;-1742;-4077;-6102;-7681;-8673;-9030;-8701;-7729
-6174;-4160;-1834;626;3045;5231;7029;8301;8951;8933;8248;6943;5125;2916;498;-1968;-4275;-6274;-7793;-8739;-9025;-8640;-7607;-6006;-3956;-1610;856;3257;5419;7167;8391;8976;8899;8151;6798;4931;2703;264;-2186;-4479;-6433;-7908;-8792;-9018;-8571;-7481;-5833;-3750;-1383;1081
3472;5596;7307;8470;9000;8855;8052;6641;4742;2481;39;-2409;-4675;-6592;-8016;-8843;-9001;-8500;-7347;-5661;-3537;-1161;1312;3680;5774;7441;8544;9015;8810;7944;6487;4545;2259;-189;-2630;-4867;-6748;-8117;-8886;-8985;-8416;-7216;-5476;-3330;-929;1532;3890;5948;7567;8616
9025;8754;7836;6324;4346;2038;-418;-2848;-5057;-6899;-8214;-8924;-8960;-8331;-7076;-5293;-3117;-700;1756;4098;6113;7696;8673;9039;8684;7732;6145;4161;1791;-612;-3132;-4789;-4371;-3499;-2329;-914;627;2204;3662;4917;5820;6324;6336;5872;4908;3559;1857;-11;-1951;-3775
-5354;-6537;-7242;-7374;-6932;-5925;-4427;-2551;-433;1748;3837;5640;7034;7878;8117;7701;6682;5106;3120;851;-1497;-3764;-5741;-7300;-8287;-8639;-8317;-7341;-5790;-3776;-1461;983;3359;5492;7212;8387;8932;8798;8006;6605;4715;2469;38;-2389;-4651;-6554;-7996;-8841;-9059;-8619
-7575;-5988;-3993;-1723;665;2985;5107;6859;8142;8875;9002;8534;7497;5956;4025;1818;-502;-2798;-4895;-6682;-8006;-8812;-9018;-8634;-7663;-6195;-4300;-2128;187;2498;4627;6464;7859;8734;9028;8719;7827;6419;4575;2433;128;-2192;-4355;-6240;-7697;-8652;-9021;-8797;-7979;-6635
-4846;-2735;-441;1881;4081;6003;7533;8552;9009;8860;8123;6846;5107;3035;755;-1572;-3796;-5764;-7356;-8445;-8984;-8913;-8258;-7043;-5369;-3326;-1072;1263;3507;5521;7164;8332;8944;8959;8381;7234;5622;3613;1388;-952;-3213;-5269;-6968;-8206;-8894;-8995;-8488;-7425;-5857;-3907
-1692;634;2919;5007;6766;8067;8838;9014;8593;7597;6096;4186;2003;-320;-2619;-4741;-6554;-7922;-8766;-9026;-8684;-7762;-6327;-4462;-2309;5;2314;4473;6330;7766;8687;9025;8766;7919;6545;4737;2609;313;-2010;-4195;-6100;-7604;-8592;-9018;-8832;-8069;-6756;-5003;-2910;-627
1702;3911;5868;7424;8496;8992;8895;8202;6963;5261;3207;941;-1391;-3624;-5626;-7240;-8385;-8957;-8945;-8328;-7159;-5517;-3497;-1254;1078;3336;5373;7049;8260;8917;8980;8446;7346;5761;3789;1563;-762;-3043;-5115;-6848;-8128;-8862;-9006;-8554;-7523;-6002;-4070;-1876;451;2740
4855;6639;7985;8796;9024;8646;7697;6230;4352;2180;-132;-2442;-4584;-6421;-7835;-8717;-9031;-8729;-7860;-6451;-4628;-2485;-180;2134;4311;6196;7671;8634;9021;8808;8005;6673;4891;2790;494;-1826;-4033;-5961;-7503;-8532;-9008;-8868;-8149;-6880;-5152;-3089;-808;1517;3745;5725
7319;8428;8978;8921;8280;7079;5411;3380;1123;-1205;-3456;-5477;-7131;-8310;-8937;-8965;-8398;-7274;-5656;-3674;-1433;892;3164;5222;6933;8183;8886;8997;8510;7453;5902;3955;1747;-579;-2866;-4962;-6728;-8043;-8826;-9017;-8610;-7626;-6137;-4236;-2056;266;2563;4697;6513;7895
8757;9022;8704;7786;6367;4512;2359;55;-2267;-4419;-6295;-7735;-8674;-9022;-8780;-7945;-6583;-4784;-2661;-368;1957;4143;6064;7569;8580;9012;8844;8093;6792;5051;2960;682;-1646;-3864;-5823;-7394;-8478;-8984;-8908;-8221;-7001;-5306;-3257;-997;1336;3576;5578;7212;8359;8955
8949;8351;7193;5557;3552;1308;-1023;-3285;-5329;-7013;-8241;-8902;-8992;-8461;-7381;-5804;-3836;-1621;711;2987;5072;6811;8105;8850;9011;8569;7557;6039;4123;1926;-392;-2692;-4804;-6604;-7958;-8783;-9026;-8662;-7725;-6271;-4399;-2235;79;2385;4539;6381;7807;8706;9025;8749
7882;6494;4673;2537;239;-2085;-4258;-6160;-7638;-8621;-9016;-8822;-8030;-6710;-4938;-2842;-547;1768;3987;5917;7473;8516;9000;8881;8172;6915;5199;3138;864;-1461;-3697;-5680;-7289;-8407;-8971;-8930;-8302;-7113;-5455;-3431;-1178;1151;3405;5433;7096;8291;8927;8973;8418;7304
5702;3721;1490;-837;-3112;-5177;-6899;-8157;-8878;-9000;-8529;-7484;-5943;-4005;-1801;525;2811;4919;6688;8021;8812;9021;8624;7659;6174;4288;2106;-207;-2514;-4646;-6477;-7868;-8741;-9027;-8713;-7819;-6402;-4561;-2414;-106;2207;4377;6250;7711;8653;9026;8789;7973;6620;4829
2718;420;-1900;-4098;-6020;-7541;-8561;-9008;-8859;-8112;-6834;-5090;-3017;-735;1590;3815;5781;7363;8456;8982;8912;8248;7033;5350;3311;1049;-1281;-3523;-5539;-7172;-8345;-8942;-8960;-8369;-7228;-5601;-3601;-1363;969;3231;5285;6980;8214;8900;8989;8486;7409;5846;3888;1673
-652;-2941;-5019;-6782;-8075;-8843;-9012;-8588;-7585;-6083;-4170;-1982;339;2637;4761;6563;7933;8771;9025;8680;7751;6313;4445;2289;-23;-2335;-4488;-6344;-7778;-8690;-9027;-8760;-7910;-6532;-4720;-2591;-291;2027;4212;6117;7611;8602;9016;8829;8060;6742;4988;2890;609;-1722
-3929;-5882;-7436;-8502;-8993;-8894;-8192;-6951;-5247;-3186;-924;1411;3644;5638;7255;8388;8964;8939;8323;7146;5500;3481;1234;-1095;-3357;-5386;-7063;-8269;-8915;-8985;-8433;-7339;-5744;-3771;-1545;783;3060;5132;6861;8136;8867;9003;8549;7511;5989;4050;1859;-473;-2757;-4872
-6653;-7993;-8802;-9021;-8642;-7686;-6215;-4337;-2159;151;2461;4600;6436;7842;8726;9028;8726;7848;6440;4609;2466;163;-2156;-4325;-6212;-7681;-8640;-9021;-8804;-7996;-6660;-4875;-2770;-475;1844;4052;5974;7515;8539;9008;8865;8140;6867;5138;3068;790;-1537;-3763;-5740;-7331
-8435;-8979;-8919;-8272;-7068;-5393;-3364;-1102;1223;3477;5490;7144;8317;8940;8962;8394;7257;5645;3654;1414;-910;-3184;-5237;-6946;-8191;-8890;-8996;-8500;-7446;-5883;-3941;-1726;598;2885;4977;6743;8050;8832;9015;8603;7619;6119;4221;2035;-284;-2583;-4714;-6526;-7906;-8758
-9027;-8693;-7782;-6349;-4496;-2340;-34;2283;4438;6307;7748;8676;9026;8774;7934;6572;4764;2647;345;-1973;-4164;-6075;-7583;-8583;-9015;-8839;-8085;-6779;-5034;-2941;-664;1666;3881;5838;7408;8480;8991;8899;8219;6985;5290;3242;974;-1353;-3596;-5594;-7221;-8369;-8955;-8949
-8342;-7181;-5543;-3532;-1289;1043;3302;5346;7024;8249;8907;8987;8456;7369;5787;3820;1602;-731;-3005;-5088;-6826;-8110;-8857;-9008;-8564;-7545;-6026;-4104;-1910;415;2707;4824;6615;7968;8788;9026;8655;7717;6254;4385;2213;-95;-2409;-4551;-6400;-7813;-8712;-9026;-8743;-7874
-6478;-4659;-2515;-222;2105;4276;6171;7654;8621;9023;8811;8027;6692;4926;2819;532;-1792;-3999;-5936;-7482;-8523;-9003;-8876;-8164;-6902;-5185;-3118;-847;1483;3713;5697;7298;8417;8971;8929;8294;7099;5442;3409;1163;-1174;-3421;-5450;-7108;-8297;-8931;-8970;-8412;-7293;-5686
-3703;-1472;860;3126;5197;6908;8169;8878;9002;8519;7476;5926;3990;1778;-538;-2837;-4928;-6706;-8027;-8818;-9017;-8623;-7643;-6166;-4265;-2091;228;2532;4664;6490;7878;8745;9026;8711;7806;6392;4541;2397;85;-2226;-4393;-6266;-7718;-8664;-9021;-8789;-7960;-6610;-4811;-2699
-401;1921;4113;6036;7550;8568;9009;8855;8105;6818;5078;2995;718;-1611;-3831;-5798;-7372;-8466;-8981;-8912;-8240;-7019;-5337;-3290;-1031;1299;3544;5551;7189;8346;8951;8952;8366;7214;5584;3586;1341;-987;-3250;-5302;-6990;-8225;-8900;-8990;-8478;-7398;-5831;-3870;-1653;670
2959;5037;6793;8085;8845;9013;8579;7577;6067;4152;1965;-361;-2653;-4778;-6579;-7940;-8777;-9024;-8674;-7743;-6296;-4430;-2270;44;2352;4506;6359;7785;8699;9025;8755;7902;6517;4703;2574;270;-2045;-4230;-6132;-7620;-8610;-9014;-8829;-8046;-6736;-4964;-2878;-584;1738;3947
5899;7445;8510;8994;8890;8183;6941;5227;3173;900;-1429;-3661;-5655;-7265;-8396;-8966;-8936;-8315;-7135;-5484;-3462;-1217;1119;3371;5404;7076;8274;8923;8976;8431;7326;5729;3753;1526;-803;-3077;-5149;-6875;-8144;-8868;-9005;-8539;-7504;-5971;-4034;-1840;493;2775;4890;6663
8006;8802;9025;8633;7676;6204;4316;2143;-172;-2480;-4615;-6452;-7850;-8732;-9028;-8721;-7837;-6428;-4590;-2451;-140;2172;4346;6223;7694;8644;9022;8799;7987;6648;4858;2751;455;-1864;-4068;-5990;-7524;-8549;-9005;-8867;-8127;-6856;-5123;-3047;-773;1558;3781;5754;7341;8445
8978;8918;8264;7053;5381;3343;1084;-1243;-3495;-5506;-7156;-8325;-8942;-8961;-8385;-7247;-5629;-3636;-1394;929;3202;5253;6959;8199;8894;8993;8496;7433;5870;3922;1707;-617;-2904;-4994;-6754;-8063;-8832;-9016;-8598;-7605;-6109;-4201;-2017;303;2603;4729;6539;7918;8761;9028
8686;7772;6336;4479;2323;10;-2297;-4460;-6318;-7759;-8682;-9026;-8767;-7928;-6556;-4751;-2625;-327;1993;4181;6090;7592;8592;9013;8839;8072;6770;5014;2927;641;-1684;-3899;-5852;-7419;-8488;-8991;-8898;-8207;-6977;-5271;-3225;-953;1371;3613;5609;7234;8376;8958;8945;8335
7170;5526;3515;1269;-1061;-3320;-5362;-7038;-8255;-8912;-8983;-8451;-7357;-5771;-3805;-1580;749;3023;5107;6836;8121;8858;9010;8555;7537;6011;4084;1894;-437;-2724;-4841;-6628;-7977;-8793;-9023;-8652;-7704;-6242;-4366;-2196;117;2426;4569;6412;7824;8716;9029;8734;7866;6464
4641;2500;199;-2122;-4293;-6188;-7660;-8631;-9019;-8812;-8013;-6683;-4906;-2802;-514;1814;4015;5952;7492;8530;9004;8872;8156;6890;5168;3100;826;-1501;-3731;-5712;-7311;-8422;-8975;-8925;-8286;-7088;-5425;-3394;-1140;1190;3443;5463;7120;8306;8932;8970;8403;7282;5670;3687
1449;-874;-3150;-5210;-6920;-8180;-8879;-9001;-8514;-7463;-5913;-3972;-1760;561;2852;4948;6717;8037;8821;9019;8614;7634;6150;4249;2072;-249;-2549;-4685;-6497;-7894;-8744;-9030;-8703;-7798;-6376;-4526;-2376;-68;2246;4410;6279;7731;8665;9027;8779;7955;6593;4797;2679;382
-1939;-4132;-6050;-7561;-8575;-9011;-8847;-8102;-6801;-5065;-2975;-698;1630;3850;5811;7386;8469;8986;8907;8232;7007;5321;3271;1013;-1320;-3561;-5567;-7199;-8357;-8948;-8956;-8353;-7206;-5568;-3567;-1322;1003;3274;5310;7011;8225;8910;8984;8473;7388;5814;3854;1634;-691;-2975
-5056;-6804;-8095;-8847;-9014;-8571;-7568;-6051;-4136;-1943;378;2675;4790;6594;7949;8782;9024;8667;7733;6283;4413;2250;-62;-2374;-4520;-6373;-7797;-8701;-9028;-8750;-7890;-6506;-4685;-2555;-252;2066;4248;6143;7634;8611;9020;8823;8038;6720;4951;2857;567;-1758;-3966;-5912
-7458;-8515;-8997;-8885;-8177;-6927;-5211;-3154;-881;1448;3679;5671;7275;8405;8967;8934;8307;7124;5465;3449;1191;-1132;-3393;-5418;-7089;-8280;-8929;-8971;-8427;-7312;-5714;-3737;-1504;820;3097;5165;6887;8153;8873;9002;8534;7492;5957;4019;1816;-507;-2800;-4901;-6681;-8011
-8809;-9022;-8629;-7667;-6186;-4301;-2125;196;2492;4639;6461;7862;8736;9026;8720;7823;6418;4569;2434;120;-2190;-4363;-6240;-7700;-8653;-9020;-8796;-7978;-6634;-4841;-2733;-436;1884;4083;6008;7533;8555;9008;8859;8124;6839;5110;3025;757;-1578;-3799;-5768;-7355;-8450;-8979
-8917;-8254;-7044;-5363;-3325;-1066;1265;3509;5525;7165;8335;8943;8960;8378;7233;5618;3612;1382;-954;-3217;-5271;-6969;-8209;-8895;-8993;-8489;-7421;-5857;-3903;-1689;638;2921;5010;6767;8071;8837;9015;8592;7593;6096;4183;1999;-324;-2621;-4746;-6553;-7925;-8767;-9027;-8682
-7761;-6322;-4462;-2304;7;2319;4475;6333;7768;8688;9025;8765;7916;6544;4732;2608;307;-2013;-4197;-6106;-7601;-8599;-9013;-8837;-8061;-6758;-4998;-2907;-623;1704;3917;5867;7431;8493;8995;8892;8201;6962;5257;3206;934;-1391;-3632;-5623;-7247;-8382;-8961;-8942;-8328;-7157
-5512;-3496;-1249;1080;3339;5377;7051;8262;8916;8980;8446;7344;5757;3785;1562;-767;-3045;-5118;-6854;-8126;-8864;-9006;-8551;-7525;-5995;-4072;-1867;450;2746;4857;6641;7987;8799;9019;8651;7689;6233;4344;2182;-142;-2439;-4592;-6421;-7836;-8721;-9028;-8730;-7857;-6449;-4625
-2482;-175;2135;4318;6195;7675;8634;9022;8806;8005;6668;4893;2780;497;-1836;-4029;-5970;-7497;-8545;-8994;-8883;-8131;-6893;-5136;-3098;-789;1489;3955;7737;11331;14131;16116;17065;17033;15950;13972;11170;7788;3982;54;-3827;-7362;-10411;-12761;-14325;-15011;-14828;-13796;-12026;-9627
-6773;-3643;-422;2700;5556;7998;9913;11212;11876;11873;11268;10095;8472;6482;4268;1930;-392;-2597;-4588;-6277;-7610;-8545;-9052;-9142;-8819;-8118;-7083;-5763;-4222;-2525;-745;1048;2781;4384;5791;6948;7790;8295;8418;8160;7516;6511;5180;3582;1787;-125;-2051;-3911;-5586;-7008
-8074;-8742;-8951;-8700;-7979;-6835;-5319;-3511;-1524;558;2597;4509;6175;7518;8460;8959;8975;8525;7617;6308;4666;2774;736;-1338;-3345;-5173;-6727;-7926;-8703;-9021;-8860;-8233;-7162;-5723;-3970;-2016;52;2114;4063;5800;7227;8271;8882;9014;8679;7872;6662;5086;3252;1235
-837;-2875;-4750;-6381;-7673;-8555;-8989;-8943;-8425;-7460;-6101;-4419;-2500;-454;1622;3607;5405;6913;8060;8774;9027;8803;8108;6990;5495;3715;1734;-336;-2391;-4315;-6017;-7393;-8383;-8927;-8997;-8593;-7733;-6461;-4853;-2979;-957;1125;3140;4992;6580;7818;8644;9008;8902;8317
7295;5891;4162;2231;165;-1900;-3867;-5632;-7093;-8182;-8839;-9024;-8734;-7979;-6807;-5263;-3458;-1448;618;2665;4566;6223;7556;8484;8964;8972;8499;7581;6262;4605;2713;669;-1405;-3407;-5227;-6773;-7956;-8723;-9022;-8848;-8203;-7124;-5668;-3912;-1949;118;2179;4124;5850;7268
8296;8896;9007;8663;7838;6616;5033;3185;1174;-908;-2933;-4811;-6427;-7707;-8578;-8992;-8936;-8399;-7424;-6050;-4360;-2436;-388;1690;3665;5462;6954;8090;8790;9028;8785;8082;6944;5445;3653;1666;-400;-2458;-4373;-6066;-7434;-8405;-8938;-8991;-8572;-7699;-6412;-4798;-2913;-894
1195;3199;5051;6624;7853;8661;9016;8886;8293;7257;5835;4109;2161;98;-1962;-3933;-5679;-7137;-8210;-8850;-9024;-8716;-7949;-6759;-5213;-3391;-1386;688;2727;4626;6268;7597;8501;8977;8959;8480;7543;6214;4546;2650;600;-1468;-3471;-5282;-6816;-7989;-8737;-9026;-8833;-8176
-7083;-5615;-3853;-1882;186;2243;4183;5903;7303;8330;8898;9013;8634;7812;6566;4978;3123;1105;-973;-2997;-4866;-6476;-7740;-8602;-8994;-8930;-8369;-7391;-5996;-4304;-2371;-319;1753;3730;5512;6998;8119;8804;9029;8769;8050;6904;5387;3595;1600;-469;-2518;-4437;-6111;-7473
-8432;-8943;-8989;-8548;-7664;-6368;-4736;-2855;-822;1258;3264;5106;6668;7886;8680;9018;8875;8267;7215;5785;4050;2092;38;-2036;-3986;-5735;-7176;-8239;-8864;-9020;-8699;-7916;-6716;-5157;-3329;-1321;756;2791;4679;6325;7622;8533;8978;8954;8456;7507;6162;4493;2581;537
-1538;-3531;-5337;-6858;-8021;-8754;-9027;-8820;-8146;-7040;-5565;-3789;-1819;253;2309;4242;5952;7346;8351;8913;9005;8618;7774;6524;4917;3064;1037;-1039;-3062;-4921;-6524;-7772;-8622;-9002;-8915;-8350;-7345;-5951;-4242;-2307;-253;1820;3790;5565;7040;8149;8817;9030;8752;8021
6857;5339;3526;1539;-538;-2583;-4491;-6164;-7509;-8455;-8953;-8982;-8525;-7630;-6319;-4678;-2794;-750;1318;3332;5156;6718;7916;8699;9019;8867;8235;7178;5732;3987;2032;-35;-2096;-4049;-5787;-7214;-8270;-8872;-9020;-8680;-7883;-6672;-5101;-3266;-1255;822;2856;4737;6369;7662
8551;8987;8944;8432;7470;6112;4436;2516;472;-1605;-3593;-5388;-6906;-8048;-8772;-9027;-8805;-8118;-6999;-5509;-3731;-1750;318;2374;4301;6002;7385;8377;8923;9001;8595;7745;6471;4868;2996;973;-1108;-3122;-4981;-6566;-7810;-8639;-9008;-8903;-8325;-7306;-5900;-4183;-2242;-185
1884;3852;5616;7084;8176;8833;9026;8738;7987;6817;5281;3467;1472;-605;-2647;-4551;-6212;-7546;-8476;-8964;-8971;-8509;-7588;-6274;-4621;-2728;-687;1389;3391;5213;6762;7947;8719;9022;8850;8213;7132;5684;3925;1966;-101;-2162;-4108;-5838;-7257;-8291;-8890;-9012;-8665;-7849
-6626;-5047;-3203;-1189;890;2918;4795;6417;7696;8575;8989;8939;8405;7433;6064;4374;2455;401;-1668;-3654;-5444;-6947;-8078;-8789;-9025;-8793;-8085;-6959;-5454;-3672;-1682;384;2439;4359;6054;7421;8404;8931;8995;8577;7706;6428;4809;2933;907;-1175;-3185;-5036;-6613;-7843
-8658;-9012;-8892;-8300;-7265;-5851;-4121;-2179;-117;1949;3913;5670;7123;8205;8846;9025;8720;7957;6770;5229;3404;1407;-674;-2710;-4609;-6260;-7583;-8500;-8971;-8964;-8484;-7554;-6225;-4563;-2664;-620;1455;3451;5270;6803;7981;8735;9024;8838;8181;7094;5629;3868;1898;-167
-2229;-4166;-5890;-7296;-8318;-8900;-9009;-8644;-7817;-6581;-4990;-3140;-1123;956;2982;4851;6463;7734;8592;8998;8927;8381;7396;6012;4319;2384;341;-1739;-3714;-5496;-6992;-8107;-8803;-9026;-8776;-8057;-6914;-5404;-3605;-1623;456;2502;4418;6103;7459;8427;8943;8987;8558;7668
6384;4749;2873;836;-1238;-3250;-5089;-6659;-7877;-8675;-9018;-8878;-8272;-7228;-5796;-4066;-2110;-52;2016;3973;5721;7166;8231;8861;9022;8701;7927;6724;5175;3343;1338;-738;-2775;-4667;-6306;-7622;-8520;-8980;-8956;-8461;-7517;-6176;-4505;-2600;-553;1520;3516;5321;6850;8010
8752;9026;8823;8155;7050;5578;3806;1835;-237;-2289;-4230;-5938;-7335;-8346;-8910;-9005;-8625;-7782;-6534;-4937;-3074;-1058;1024;3044;4907;6512;7765;8615;9002;8916;8359;7352;5967;4255;2326;267;-1800;-3777;-5550;-7030;-8141;-8814;-9029;-8757;-8028;-6869;-5351;-3545;-1553;519
2568;4477;6149;7502;8447;8953;8981;8535;7634;6336;4692;2809;770;-1304;-3315;-5141;-6707;-7908;-8693;-9023;-8863;-8248;-7185;-5746;-4005;-2046;16;2081;4034;5772;7207;8258;8874;9018;8685;7892;6684;5112;3287;1267;-802;-2840;-4724;-6355;-7654;-8545;-8985;-8948;-8437;-7480
